Shimamoto,Koshida,Moreira,Santana,Zhou,Dong,Sciberras,Banks,Bugnot,StuartHaentjens
0.271777003,,0.39800613,,,,,,,
0.271777003,,0.21316393,,,,,,,
0.513994911,,0.40291262,,,,,,,
0.513994911,,0.39800613,,,,,,,
0.259557344,,0.83513536,,,,,,,
0.259557344,,0.83513536,,,,,,,
0.25,,0.03835425,,,,,,,
0.25,,0.00817308,,,,,,,
0.02357985,,0.01612903,,,,,,,
0.02357985,,0.04347826,,,,,,,
0.083423619,,0.02564103,,,,,,,
0.083423619,,0.02325581,,,,,,,
0.034557235,,0.03125,,,,,,,
0.034557235,,0.09496348,,,,,,,
0.040130152,,0.03580924,,,,,,,
0.040130152,,0.0425538,,,,,,,
0.004032258,,0.06870213,,,,,,,
0.01338826,,0.06222021,,,,,,,
0.008163265,,0.11537977,,,,,,,
0.008196721,,0.04141038,,,,,,,
0.013727561,,0.10429013,,,,,,,
0.059080963,,0.15217391,,,,,,,
0.055309735,,0.15217391,,,,,,,
0.018987342,,0.18181818,,,,,,,
0.004347826,,0.15217391,,,,,,,
0.007179487,,0.18181818,,,,,,,
0.004032258,,0.18604651,,,,,,,
0.01338826,,0.25373134,,,,,,,
0.008163265,,0.29113924,,,,,,,
0.008196721,,0.02693603,,,,,,,
0.013727561,,0.05348837,,,,,,,
0.059080963,,0.07763975,,,,,,,
0.055309735,,0.02869757,,,,,,,
0.018987342,,0.07855333,,,,,,,
0.004347826,,0.07855333,,,,,,,
0.007179487,,0.1061693,,,,,,,
0.004032258,,0.1061693,,,,,,,
0.01338826,,0.168,,,,,,,
0.008163265,,0.168,,,,,,,
0.008196721,,0.09090909,,,,,,,
0.013727561,,0.09090909,,,,,,,
0.059080963,,0.24218182,,,,,,,
0.055309735,,0.24218182,,,,,,,
0.018987342,,0.13799283,,,,,,,
0.004347826,,0.4034086,,,,,,,
0.007179487,,0.17354167,,,,,,,
0.004032258,,0.103125,,,,,,,
0.01338826,,0.103125,,,,,,,
0.008163265,,0.103125,,,,,,,
0.008196721,,0.112,,,,,,,
0.013727561,,0.112,,,,,,,
0.059080963,,0.112,,,,,,,
0.055309735,,0.12454212,,,,,,,
0.018987342,,0.12454212,,,,,,,
0.004347826,,0.12454212,,,,,,,
0.007179487,,0.09650237,,,,,,,
0.073684211,,0.09650237,,,,,,,
0.2,,0.09650237,,,,,,,
0.131707317,,0.01856829,,,,,,,
0.315789474,,0.01856829,,,,,,,
0.764705882,,0.01856829,,,,,,,
0.320610687,,0.02173913,,,,,,,
0.38788617,,0.02173913,,,,,,,
0.701011656,,0.02173913,,,,,,,
0.4967,,0.01578947,,,,,,,
0.048,,0.01578947,,,,,,,
0.048979592,,0.01578947,,,,,,,
0.108527132,,0.04081633,,,,,,,
0.104477612,,0.04081633,,,,,,,
0.079710145,,0.04081633,,,,,,,
0.106382979,,0.03846154,,,,,,,
0.25,,0.03846154,,,,,,,
0.222222222,,0.03846154,,,,,,,
0.224358974,,0.30642955,,,,,,,
0.395348837,,0.02069717,,,,,,,
0.162650602,,0.44871795,,,,,,,
0.172932331,,0.12199313,,,,,,,
0.139016393,,0.04375,,,,,,,
0.122857143,,0.08575804,,,,,,,
0.066666667,,0.04704301,,,,,,,
0.202702703,,0.03998387,,,,,,,
0.130769231,,0.0312377,,,,,,,
0.121428571,,0.03148356,,,,,,,
0.153846154,,0.03304408,,,,,,,
0.111111111,,0.16875,,,,,,,
0.090909091,,0.19886773,,,,,,,
0.268656716,,0.19886773,,,,,,,
0.208333333,,0.19886773,,,,,,,
0.469798658,,0.19886773,,,,,,,
0.135714286,,0.19697087,,,,,,,
0.224719101,,0.19697087,,,,,,,
0.091954023,,0.19697087,,,,,,,
0.084507042,,0.19697087,,,,,,,
0.212765957,,0.16909621,,,,,,,
0.084507042,,0.22756171,,,,,,,
0.120879121,,0.11764931,,,,,,,
0.233333333,,0.13223529,,,,,,,
0.173913043,,0.04409857,,,,,,,
0.571428571,,0.04409857,,,,,,,
0.135135135,,0.14867366,,,,,,,
0.14893617,,0.14867366,,,,,,,
0.030769231,,0.10667459,,,,,,,
0.035714286,,0.20805338,,,,,,,
0.033898305,,0.10714667,,,,,,,
0.077369439,,0.06944444,,,,,,,
0.124378109,,0.13900862,,,,,,,
0.08778626,,0.13900862,,,,,,,
0.17260274,,0.13900862,,,,,,,
0.174193548,,0.04124534,,,,,,,
0.080301129,,0.04124534,,,,,,,
0.130563798,,0.04124534,,,,,,,
0.234458259,,0.04884319,,,,,,,
0.124590164,,0.05775267,,,,,,,
0.20610687,,0.05909091,,,,,,,
0.234482759,,0.0572649,,,,,,,
0.177966102,,0.09719694,,,,,,,
0.501858736,,0.06666667,,,,,,,
0.254058442,,0.08522751,,,,,,,
0.106837607,,0.04186,,,,,,,
0.233980583,,0.04186,,,,,,,
0.379545455,,0.01375807,,,,,,,
0.051724138,,0.03539823,,,,,,,
0.038461538,,0.03539823,,,,,,,
0.034188034,,0.06167129,,,,,,,
0.120481928,,0.06167129,,,,,,,
0.296610169,,0.11363636,,,,,,,
0.388888889,,0.28388747,,,,,,,
0.04,,0.35714286,,,,,,,
0.053672316,,0.3,,,,,,,
0.045614035,,0.09459459,,,,,,,
0.073593074,,0.11111111,,,,,,,
0.043478261,,0.05319149,,,,,,,
0.116666667,,0.05084746,,,,,,,
0.209340659,,0.20952381,,,,,,,
0.076021505,,0.2173913,,,,,,,
0.111025641,,0.19565217,,,,,,,
0.09311828,,0.17035512,,,,,,,
0.139310345,,0.11478599,,,,,,,
0.161908397,,0.09053727,,,,,,,
0.047614679,,0.09053727,,,,,,,
0.100165289,,0.18917794,,,,,,,
0.0540625,,0.12381139,,,,,,,
0.043461538,,0.1249599,,,,,,,
0.015309735,,0.17844568,,,,,,,
0.096190476,,0.12001904,,,,,,,
0.074468085,,0.08361288,,,,,,,
0.029126214,,0.1249926,,,,,,,
0.019950125,,0.37621832,,,,,,,
0.033591731,,0.07955317,,,,,,,
0.025641026,,0.21329503,,,,,,,
0.033766234,,0.03351955,,,,,,,
0.03307888,,0.02845528,,,,,,,
0.036764706,,0.07678571,,,,,,,
0.676691729,,0.04,,,,,,,
0.873417722,,0.13636364,,,,,,,
0.352564103,,0.11423841,,,,,,,
1.025316456,,0.12722479,,,,,,,
0.189873418,,0.05504587,,,,,,,
0.226666667,,0.30136986,,,,,,,
0.43877551,,0.09433962,,,,,,,
0.408602151,,0.1025641,,,,,,,
0.352272727,,0.10545455,,,,,,,
0.415335463,,0.03797468,,,,,,,
0.145406824,,0.05236667,,,,,,,
0.300643087,,0.05236667,,,,,,,
0.190977444,,0.06334928,,,,,,,
0.221311475,,0.06334928,,,,,,,
0.52173913,,0.06370495,,,,,,,
0.083333333,,0.06370495,,,,,,,
0.388888889,,0.0745614,,,,,,,
0.217391304,,0.0745614,,,,,,,
0.444444444,,0.12189616,,,,,,,
0.466239316,,0.12189616,,,,,,,
0.184053156,,0.12189616,,,,,,,
0.483255814,,0.12189616,,,,,,,
0.208227848,,0.13389121,,,,,,,
0.400925926,,0.13389121,,,,,,,
0.053333333,,0.02207506,,,,,,,
0.379527559,,0.02207506,,,,,,,
1.0565,,0.07696869,,,,,,,
0.380794702,,0.07696869,,,,,,,
0.409634551,,0.07696869,,,,,,,
0.206412826,,0.07696869,,,,,,,
0.494791667,,0.1118333,,,,,,,
0.791666667,,0.1118333,,,,,,,
0.293947368,,0.1111019,,,,,,,
0.346311475,,0.06907183,,,,,,,
0.138461538,,0.13491833,,,,,,,
0.681081081,,0.094766,,,,,,,
1.123287671,,0.05261107,,,,,,,
0.198019802,,0.05906675,,,,,,,
0.426771654,,0.05091244,,,,,,,
4.4,,0.03196603,,,,,,,
0.142424242,,0.06436782,,,,,,,
0.353658537,,0.42857143,,,,,,,
0.128571429,,0.19999961,,,,,,,
0.09375,,0.42465773,,,,,,,
0.028697572,,0.38749978,,,,,,,
0.186538462,,0.3275853,,,,,,,
0.105263158,,0.26376812,,,,,,,
0.145547945,,0.15581395,,,,,,,
0.119310345,,0.20454545,,,,,,,
0.096111111,,0.17142857,,,,,,,
0.072083333,,0.06730769,,,,,,,
0.201395349,,0.73686704,,,,,,,
0.119310345,,0.72344459,,,,,,,
0.096111111,,0.80953779,,,,,,,
0.072083333,,0.01825293,,,,,,,
0.201395349,,0.00659341,,,,,,,
0.119310345,,0.00394737,,,,,,,
0.096111111,,0.025,,,,,,,
0.072083333,,0.0136612,,,,,,,
0.201395349,,0.032,,,,,,,
0.125,,0.01265823,,,,,,,
0.179487179,,0.00674157,,,,,,,
0.35,,0.02380952,,,,,,,
0.370952381,,0.03100775,,,,,,,
0.125,,0.14039329,,,,,,,
0.179487179,,0.0717812,,,,,,,
0.35,,0.10830257,,,,,,,
0.370952381,,0.21428836,,,,,,,
0.125,,0.07096745,,,,,,,
0.179487179,,0.06474842,,,,,,,
0.35,,0.03447322,,,,,,,
0.370952381,,0.03880208,,,,,,,
0.558139535,,0.11733871,,,,,,,
0.569892473,,0.47263158,,,,,,,
0.631578947,,0.27629087,,,,,,,
0.764705882,,0.02209481,,,,,,,
0.558139535,,0.02209481,,,,,,,
0.580645161,,0.04309064,,,,,,,
0.640350877,,0.04309064,,,,,,,
0.764705882,,0.03043754,,,,,,,
0.558139535,,0.09002976,,,,,,,
0.580645161,,0.17062735,,,,,,,
0.631578947,,0.09233333,,,,,,,
0.764705882,,0.1634137,,,,,,,
0.558139535,,0.09714795,,,,,,,
0.580645161,,0.09714795,,,,,,,
0.631578947,,0.13498452,,,,,,,
0.764705882,,0.13498452,,,,,,,
0.009433962,,0.19440863,,,,,,,
0.1,,0.19440863,,,,,,,
0.02,,0.05140635,,,,,,,
0.120408163,,0.05140635,,,,,,,
0.009433962,,0.09736581,,,,,,,
0.1,,0.09736581,,,,,,,
0.02,,0.09736581,,,,,,,
0.120408163,,0.0779154,,,,,,,
0.009433962,,0.0779154,,,,,,,
0.1,,0.0779154,,,,,,,
0.02,,0.03737972,,,,,,,
0.120408163,,0.03737972,,,,,,,
0.009433962,,0.03737972,,,,,,,
0.1,,0.06337439,,,,,,,
0.02,,0.06337439,,,,,,,
0.120408163,,0.06337439,,,,,,,
0.393939394,,0.0666608,,,,,,,
0.419354839,,0.0666608,,,,,,,
0.619047619,,0.0666608,,,,,,,
0.486111111,,0.07546465,,,,,,,
0.393939394,,0.07546465,,,,,,,
0.419354839,,0.07546465,,,,,,,
0.619047619,,0.94736842,,,,,,,
0.486111111,,1.45454545,,,,,,,
0.393939394,,1.38333333,,,,,,,
0.419354839,,1.45,,,,,,,
0.619047619,,1.65,,,,,,,
0.486111111,,0.44,,,,,,,
0.393939394,,4.4,,,,,,,
0.419354839,,3.66666667,,,,,,,
0.619047619,,4.4,,,,,,,
0.775978408,,4.4,,,,,,,
1.253688484,,3,,,,,,,
0.827436698,,2.36666667,,,,,,,
0.483124397,,1.38780488,,,,,,,
0.775978408,,1.74634146,,,,,,,
1.253688484,,1.94,,,,,,,
0.827436698,,0.87619048,,,,,,,
0.483124397,,3.36363636,,,,,,,
0.775978408,,2,,,,,,,
1.253688484,,1.43157895,,,,,,,
0.827436698,,4.4,,,,,,,
0.483124397,,4.4,,,,,,,
0.775978408,,3,,,,,,,
1.253688484,,4.4,,,,,,,
0.827436698,,2,,,,,,,
0.483124397,,2.55,,,,,,,
0.325925926,,2.55,,,,,,,
0.464705882,,2.15555556,,,,,,,
0.426086957,,2.4,,,,,,,
0.193260188,,4.4,,,,,,,
0.233781513,,2.8,,,,,,,
0.114644351,,4.4,,,,,,,
1.006666667,,4.4,,,,,,,
0.992857143,,1.72,,,,,,,
0.918181818,,0.80062762,,,,,,,
0.633333333,,2.08571429,,,,,,,
0.69,,2.25714286,,,,,,,
0.69,,3.345,,,,,,,
0.322910217,,3,,,,,,,
0.263031423,,0.10240964,,,,,,,
0.12700831,,0.10240964,,,,,,,
0.497368421,,0.11728395,,,,,,,
0.504,,0.08139535,,,,,,,
0.54,,0.08139535,,,,,,,
0.817647059,,0.08894078,,,,,,,
0.708333333,,0.01535315,,,,,,,
0.671428571,,0.01535315,,,,,,,
0.683333333,,0.07169153,,,,,,,
0.563157895,,0.05454545,,,,,,,
0.584615385,,0.05454545,,,,,,,
0.076923077,,0.05244755,,,,,,,
0.490091324,,0.11801242,,,,,,,
0.202259887,,0.11801242,,,,,,,
0.644987775,,0.11538462,,,,,,,
0.492654424,,0.10450939,,,,,,,
2.6890625,,0.10450939,,,,,,,
0.334645669,,0.10628757,,,,,,,
0.397777778,,0.08165556,,,,,,,
0.055172414,,0.08165556,,,,,,,
0.082278481,,23.8897638,,,,,,,
0.053333333,,0.03781513,,,,,,,
0.078014184,,0.03781513,,,,,,,
0.068124776,,0.09387755,,,,,,,
0.06557377,,0.1025641,,,,,,,
0.040892193,,0.1025641,,,,,,,
0.043809524,,0.1025641,,,,,,,
0.040935673,,0.1025641,,,,,,,
0.020547945,,0.04301075,,,,,,,
0.058823529,,0.04301075,,,,,,,
0.041666667,,0.04301075,,,,,,,
0.016129032,,0.04301075,,,,,,,
0.015873016,,0.08318646,,,,,,,
0.333333333,,0.08318646,,,,,,,
0.6,,0.08318646,,,,,,,
0.621621622,,0.08318646,,,,,,,
0.621621622,,0.04583333,,,,,,,
0.571428571,,0.04583333,,,,,,,
0.666666667,,0.04583333,,,,,,,
0.814814815,,0.04583333,,,,,,,
0.75862069,,0.20512821,,,,,,,
0.502332815,,0.20754717,,,,,,,
0.624329159,,0.01621622,,,,,,,
0.341176471,,0.04985075,,,,,,,
0.323899371,,0.06508876,,,,,,,
0.402777778,,0.23232323,,,,,,,
0.769230769,,0.08866847,,,,,,,
0.651685393,,0.095053,,,,,,,
0.333333333,,0.09574468,,,,,,,
0.807692308,,0.06741573,,,,,,,
0.773584906,,0.1640625,,,,,,,
0.609756098,,0.17910448,,,,,,,
0.362831858,,0.06666667,,,,,,,
0.980582524,,0.08538462,,,,,,,
0.861788618,,0.625,,,,,,,
0.808510638,,0.04588235,,,,,,,
0.444743935,,0.07058824,,,,,,,
1.4,,0.0625,,,,,,,
1.166666667,,0.08571429,,,,,,,
1.4375,,0.0579845,,,,,,,
0.736842105,,0.13477089,,,,,,,
0.587155963,,0.1575,,,,,,,
0.56779661,,0.074,,,,,,,
0.377659574,,0.06,,,,,,,
0.246511628,,0.08196721,,,,,,,
0.767267267,,0.06730769,,,,,,,
0.807741935,,0.11333333,,,,,,,
0.448760331,,0.07518248,,,,,,,
0.444444444,,0.14583333,,,,,,,
0.863636364,,0.14583333,,,,,,,
0.966666667,,0.15897436,,,,,,,
0.509433962,,0.15897436,,,,,,,
0.476190476,,0.11904762,,,,,,,
0.286324786,,0.11904762,,,,,,,
0.138605442,,0.2037037,,,,,,,
0.092672414,,0.15714286,,,,,,,
0.698113208,,0.06626506,,,,,,,
0.807692308,,0.16842105,,,,,,,
0.460784314,,0.07835821,,,,,,,
0.507936508,,0.04782609,,,,,,,
0.641269841,,0.07581227,,,,,,,
1.2375,,0.03,,,,,,,
0.204471545,,0.06806283,,,,,,,
0.157142857,,0.05392157,,,,,,,
0.686046512,,0.06293706,,,,,,,
0.236760125,,0.07604563,,,,,,,
0.152559727,,0.08421053,,,,,,,
0.605806452,,0.10588235,,,,,,,
0.142226148,,0.24710425,,,,,,,
0.14025974,,0.16317229,,,,,,,
0.099669421,,0.17799753,,,,,,,
0.060041408,,0.17127072,,,,,,,
0.105630631,,0.01953125,,,,,,,
0.083007813,,0.01838235,,,,,,,
0.132352941,,0.03308824,,,,,,,
0.095588235,,0.02189781,,,,,,,
0.073825503,,0.03571429,,,,,,,
0.098591549,,0.01923077,,,,,,,
0.129310345,,0.06,,,,,,,
0.224043716,,0.03773585,,,,,,,
0.35042735,,0.12264151,,,,,,,
0.366666667,,0.07142857,,,,,,,
0.070325901,,0.07216495,,,,,,,
0.142758621,,0.07368421,,,,,,,
0.09,,0.07009346,,,,,,,
0.163293789,,0.04210526,,,,,,,
0.172727273,,0.08910891,,,,,,,
0.223175966,,0.12857143,,,,,,,
0.1575,,0.11111111,,,,,,,
0.346289753,,0.09259259,,,,,,,
0.307116105,,0.44827586,,,,,,,
0.430633803,,0.25787966,,,,,,,
0.50295858,,0.25787966,,,,,,,
0.757894737,,0.29545455,,,,,,,
0.570093458,,0.16091954,,,,,,,
0.916666667,,0.05603448,,,,,,,
0.666666667,,0.14035088,,,,,,,
0.036842105,,0.05319149,,,,,,,
0.018469657,,0.07380074,,,,,,,
0.221884498,,0.07380074,,,,,,,
0.439856373,,0.16814159,,,,,,,
0.425,,0.11864407,,,,,,,
0.283185841,,0.09852217,,,,,,,
0.464285714,,0.08196721,,,,,,,
0.2625,,0.61184211,,,,,,,
0.288537549,,0.23902439,,,,,,,
0.126232742,,0.13930348,,,,,,,
0.523178808,,0.11666667,,,,,,,
0.595595596,,0.27669903,,,,,,,
0.440717629,,0.27669903,,,,,,,
0.073529412,,0.27234043,,,,,,,
0.076923077,,0.27234043,,,,,,,
0.451612903,,0.29166667,,,,,,,
0.586956522,,0.29166667,,,,,,,
0.268421053,,0.28502415,,,,,,,
0.442815249,,0.28502415,,,,,,,
1.161383285,,0.05202312,,,,,,,
0.743421053,,0.05202312,,,,,,,
0.196226415,,0.32026144,,,,,,,
0.255813953,,0.32026144,,,,,,,
0.542635659,,0.32026144,,,,,,,
0.478438493,,0.23529412,,,,,,,
0.181282051,,0.23529412,,,,,,,
0.074210526,,0.23529412,,,,,,,
0.487586207,,0.15267176,,,,,,,
0.13626506,,0.15267176,,,,,,,
0.104691358,,0.15267176,,,,,,,
0.23943662,,0.6827957,,,,,,,
0.069060773,,0.13461538,,,,,,,
0.082152975,,0.24489796,,,,,,,
0.103896104,,0.10344828,,,,,,,
0.054444444,,0.12857143,,,,,,,
0.122222222,,0.10526316,,,,,,,
0.05,,0.14814815,,,,,,,
0.020576132,,0.49382716,,,,,,,
0.474319394,,0.00449605,,,,,,,
0.593898719,,0.00449605,,,,,,,
0.088673139,,0.01076923,,,,,,,
0.039272701,,0.01076923,,,,,,,
0.216748257,,0.00433168,,,,,,,
0.215091277,,0.00433168,,,,,,,
0.395646124,,0.00335852,,,,,,,
0.198759929,,0.00335852,,,,,,,
0.003911587,,0.02091255,,,,,,,
0.001675347,,0.02091255,,,,,,,
0.001258758,,0.01497504,,,,,,,
0.052223281,,0.01497504,,,,,,,
0.079255355,,0.01195219,,,,,,,
0.134851677,,0.01195219,,,,,,,
0.078255308,,0.00879648,,,,,,,
0.147279359,,0.00879648,,,,,,,
0.920600858,,0.15447154,,,,,,,
0.041916168,,0.01626016,,,,,,,
0.323529412,,0.00416171,,,,,,,
0.315789474,,0.00316456,,,,,,,
0.491803279,,0.00563777,,,,,,,
0.138461538,,0.00661036,,,,,,,
0.163043478,,0.00798005,,,,,,,
0.14516129,,0.00759494,,,,,,,
0.240875912,,0.12650602,,,,,,,
0.625,,0.12650602,,,,,,,
0.419795222,,0.16551724,,,,,,,
0.431881051,,0.16551724,,,,,,,
0.293225728,,0.11034483,,,,,,,
0.045389049,,0.11034483,,,,,,,
0.156156156,,,,,,,,,
0.305322129,,,,,,,,,
0.220907298,,,,,,,,,
0.277153558,,,,,,,,,
0.44713817,,,,,,,,,
0.283514833,,,,,,,,,
0.660039761,,,,,,,,,
0.435691318,,,,,,,,,
0.025832091,,,,,,,,,
0.253731343,,,,,,,,,
0.035302013,,,,,,,,,
0.03866171,,,,,,,,,
0.386666667,,,,,,,,,
0.070020747,,,,,,,,,
0.033903054,,,,,,,,,
0.154761905,,,,,,,,,
0.056594341,,,,,,,,,
0.058667843,,,,,,,,,
0.258426966,,,,,,,,,
0.064234875,,,,,,,,,
0.092531395,,,,,,,,,
0.318681319,,,,,,,,,
0.048880234,,,,,,,,,
0.222222222,,,,,,,,,
0.051532033,,,,,,,,,
0.144,,,,,,,,,
0.131782946,,,,,,,,,
0.03125,,,,,,,,,
0.058737151,,,,,,,,,
0.153396226,,,,,,,,,
0.142231947,,,,,,,,,
0.068965517,,,,,,,,,
0.017142857,,,,,,,,,
0.05199241,,,,,,,,,
0.050343249,,,,,,,,,
0.015663717,,,,,,,,,
0.203779297,,,,,,,,,
0.076086957,,,,,,,,,
0.193333333,,,,,,,,,
0.151454196,,,,,,,,,
0.122457627,,,,,,,,,
0.094387755,,,,,,,,,
0.00793578,,,,,,,,,
0.018954248,,,,,,,,,
0.009230769,,,,,,,,,
0.051115385,,,,,,,,,
0.040625,,,,,,,,,
0.023076923,,,,,,,,,
0.076923077,,,,,,,,,
0.586956522,,,,,,,,,
0.442815249,,,,,,,,,
0.743421053,,,,,,,,,
0.255813953,,,,,,,,,
0.073529412,,,,,,,,,
0.451612903,,,,,,,,,
0.268421053,,,,,,,,,
1.161383285,,,,,,,,,
0.196226415,,,,,,,,,
0.015918367,,,,,,,,,
0.081395349,,,,,,,,,
0.034482759,,,,,,,,,
0.015625,,,,,,,,,
0.01202046,,,,,,,,,
0.004273504,,,,,,,,,
0.034482759,,,,,,,,,
0.015625,,,,,,,,,
0.01202046,,,,,,,,,
0.004273504,,,,,,,,,
0.100483748,,,,,,,,,
0.063848145,,,,,,,,,
0.012893983,,,,,,,,,
0.093307087,,,,,,,,,
0.08,,,,,,,,,
0.004366812,,,,,,,,,
0.044067797,,,,,,,,,
0.042857143,,,,,,,,,
0.009345794,,,,,,,,,
0.018471338,,,,,,,,,
0.066666667,,,,,,,,,
0.011780105,,,,,,,,,
0.064935065,,,,,,,,,
0.095833333,,,,,,,,,
0.1,,,,,,,,,
0.069172932,,,,,,,,,
0.001294964,,,,,,,,,
0.053285968,,,,,,,,,
0.001367781,,,,,,,,,
0.012623606,,,,,,,,,